index,burst,B,S,C,Y
1,1,-0.321886,0,0.607837,0.362476
1,1,-0.320475,0,0.604863,0.334911
1,1,-0.322444,0,0.601897,0.310787
1,1,-0.324066,0,0.598939,0.300183
1,1,-0.324711,0,0.595989,0.336225
1,1,-0.325676,0,0.593047,0.322425
1,1,-0.328214,0,0.590114,0.330726
1,1,-0.32879,0,0.587189,0.297
1,1,-0.328372,0,0.584273,0.319346
1,1,-0.328472,0,0.581366,0.312142
1,1,-0.327741,0,0.578468,0.275301
1,1,-0.32895,0,0.57558,0.27302
1,1,-0.331404,0,0.572701,0.271081
1,1,-0.331489,0,0.569831,0.284245
1,1,-0.331402,0,0.566971,0.29229
1,1,-0.329867,0,0.564121,0.243431
1,1,-0.330225,0,0.561281,0.247934
1,1,-0.331709,0,0.558451,0.27915
1,1,-0.333744,0,0.555631,0.24906
1,1,-0.334049,0,0.552822,0.244734
1,1,-0.334473,0,0.550023,0.239072
1,1,-0.335521,0,0.547234,0.209597
1,1,-0.337718,0,0.544456,0.241506
1,1,-0.338589,0,0.541689,0.264081
1,1,-0.33918,0,0.538932,0.2475
1,1,-0.339665,0,0.536186,0.210098
1,1,-0.339569,0,0.533452,0.216966
1,1,-0.339218,0,0.530728,0.245487
1,1,-0.338998,0,0.528015,0.259715
1,1,-0.339428,0,0.525314,0.231012
1,1,-0.339408,0,0.522623,0.22134
1,1,-0.339401,0,0.519944,0.186095
1,1,-0.341151,0,0.517277,0.176292
1,1,-0.342588,0,0.51462,0.219561
1,1,-0.342142,0,0.511975,0.168926
1,1,-0.343802,0,0.509341,0.129363
1,1,-0.344985,0,0.506719,0.172098
1,1,-0.345089,0,0.504109,0.183534
1,1,-0.347529,0,0.50151,0.162716
1,1,-0.34828,0,0.498922,0.190608
1,1,-0.350038,0,0.496346,0.174802
1,1,-0.34865,0,0.493782,0.189293
1,1,-0.348399,0,0.491229,0.15719
1,1,-0.349272,0,0.488688,0.154241
1,1,-0.349816,0,0.486158,0.200105
1,1,-0.350608,1,0.494302,0.272134
1,1,-0.351432,0,0.518736,0.229064
1,1,-0.352529,0,0.545476,0.271774
1,1,-0.353237,0,0.56898,0.312831
1,1,-0.35324,0,0.587582,0.271299
1,1,-0.353317,0,0.601287,0.338146
1,1,-0.353738,0,0.610749,0.325177
1,1,-0.355008,0,0.6168,0.25614
1,1,-0.355452,0,0.620235,0.326811
1,1,-0.354937,0,0.621729,0.323065
1,1,-0.357007,0,0.621824,0.291544
1,1,-0.359352,0,0.620929,0.267845
1,1,-0.359713,0,0.619351,0.290418
1,1,-0.359854,0,0.617309,0.301527
1,1,-0.359963,0,0.614957,0.238316
1,1,-0.359374,0,0.612404,0.264527
1,1,-0.360969,0,0.609721,0.291989
1,1,-0.359881,0,0.60696,0.298615
1,1,-0.360343,0,0.604151,0.273135
1,1,-0.359529,0,0.601316,0.270014
1,1,-0.361075,0,0.598469,0.278093
1,1,-0.362047,0,0.595617,0.254723
1,1,-0.363489,0,0.592767,0.271511
1,1,-0.366633,0,0.589921,0.242468
1,1,-0.366889,0,0.587081,0.264495
1,1,-0.366548,0,0.584249,0.246096
1,1,-0.367294,0,0.581425,0.265548
1,1,-0.368304,0,0.57861,0.266585
1,1,-0.370079,0,0.575803,0.247595
1,1,-0.37064,0,0.573006,0.228633
1,1,-0.370234,0,0.570217,0.242415
1,1,-0.369442,0,0.567438,0.237159
1,1,-0.368607,0,0.564667,0.256133
1,1,-0.369407,0,0.561906,0.18555
1,1,-0.369261,0,0.559155,0.241727
1,1,-0.370906,0,0.556412,0.205332
1,1,-0.372041,0,0.55368,0.232085
1,1,-0.373044,1,0.561767,0.195313
1,1,-0.37479,0,0.586298,0.283001
1,1,-0.375685,0,0.613063,0.300419
1,1,-0.376911,0,0.636475,0.324442
1,1,-0.37648,0,0.654883,0.37137
1,1,-0.377826,0,0.668326,0.368984
1,1,-0.378813,0,0.677492,0.381417
1,1,-0.379289,0,0.683235,0.366643
1,1,-0.379316,0,0.686366,0.414349
1,1,-0.378576,0,0.68757,0.336138
1,1,-0.379668,0,0.68739,0.370845
1,1,-0.381032,0,0.686237,0.368348
1,1,-0.380731,0,0.684415,0.380498
1,1,-0.381351,0,0.682141,0.340847
1,1,-0.383312,0,0.679566,0.326311
1,1,-0.381811,0,0.676796,0.296897
1,1,-0.383243,0,0.673903,0.35674
1,1,-0.384415,0,0.670932,0.301956
1,1,-0.385437,0,0.667916,0.349524
1,1,-0.386472,0,0.664876,0.324752
1,1,-0.387469,0,0.661822,0.353909
1,1,-0.386828,0,0.658765,0.34625
1,1,-0.388015,0,0.655708,0.278245
1,1,-0.389334,0,0.652655,0.309355
1,1,-0.388663,0,0.649608,0.332665
1,1,-0.391133,0,0.646568,0.276848
1,1,-0.390129,0,0.643535,0.283492
1,1,-0.391518,0,0.64051,0.307253
1,1,-0.390828,0,0.637494,0.306717
1,1,-0.390805,0,0.634485,0.277794
1,1,-0.390563,0,0.631485,0.316975
1,1,-0.390752,0,0.628494,0.242477
1,1,-0.392066,0,0.625511,0.239351
1,1,-0.394108,0,0.622538,0.239103
1,1,-0.395389,0,0.619573,0.255276
1,1,-0.395709,0,0.616618,0.275772
1,1,-0.394954,0,0.613671,0.258704
1,1,-0.395965,0,0.610734,0.279837
1,1,-0.397033,0,0.607807,0.237148
1,1,-0.397989,0,0.604889,0.234857
1,1,-0.397936,0,0.60198,0.212063
1,1,-0.398758,0,0.599082,0.238976
1,1,-0.401001,0,0.596193,0.232511
1,1,-0.400805,0,0.593314,0.200953
1,1,-0.40181,0,0.590446,0.201566
1,1,-0.403577,0,0.587588,0.223835
1,1,-0.403241,0,0.584739,0.230717
1,1,-0.404017,0,0.581902,0.183506
1,1,-0.404125,0,0.579074,0.229332
1,1,-0.404779,0,0.576257,0.225032
1,1,-0.404518,0,0.573451,0.1994
1,1,-0.404263,0,0.570656,0.166947
1,1,-0.404223,0,0.567871,0.188776
1,1,-0.405047,0,0.565096,0.213627
1,1,-0.404569,0,0.562333,0.1985
1,1,-0.406631,0,0.559581,0.169816
1,1,-0.40684,0,0.556839,0.229612
1,1,-0.406868,0,0.554108,0.182229
1,1,-0.407251,1,0.562233,0.210611
1,1,-0.409559,0,0.586852,0.248676
1,1,-0.411382,0,0.613714,0.308993
1,1,-0.412884,0,0.637212,0.30647
1,1,-0.412449,0,0.655693,0.3173
1,1,-0.411301,0,0.669196,0.324229
1,1,-0.413475,1,0.689479,0.358568
1,1,-0.415377,0,0.72292,0.361741
1,1,-0.416224,0,0.755734,0.43816
1,1,-0.416596,0,0.783009,0.432997
1,1,-0.41677,0,0.803722,0.476736
1,1,-0.418847,0,0.818409,0.446175
1,1,-0.418096,0,0.828127,0.481624
1,1,-0.41991,0,0.833987,0.475285
1,1,-0.420548,0,0.836973,0.49655
1,1,-0.419596,0,0.837882,0.501291
1,1,-0.421741,0,0.837326,0.493945
1,1,-0.421802,0,0.835757,0.46033
1,1,-0.423423,0,0.833502,0.449642
1,1,-0.424862,0,0.830788,0.452987
1,1,-0.425613,0,0.827775,0.418356
1,1,-0.425302,0,0.824567,0.409471
1,1,-0.426211,0,0.821238,0.425599
1,1,-0.426802,0,0.817833,0.420985
1,1,-0.427738,0,0.814382,0.436618
1,1,-0.428408,0,0.810906,0.456468
1,1,-0.429102,0,0.807415,0.417695
1,1,-0.430752,0,0.803919,0.458944
1,1,-0.431325,0,0.800421,0.408985
1,1,-0.4309,0,0.796924,0.397885
1,1,-0.431424,0,0.793431,0.394463
1,1,-0.431115,0,0.789942,0.402225
1,1,-0.43204,0,0.786458,0.359384
1,1,-0.432889,0,0.782979,0.407164
1,1,-0.434687,0,0.779506,0.388808
1,1,-0.436646,0,0.776039,0.390369
1,1,-0.436277,0,0.772579,0.365851
1,1,-0.437017,0,0.769125,0.3354
1,1,-0.438745,0,0.765678,0.346416
1,1,-0.439686,0,0.762238,0.324494
1,1,-0.440126,0,0.758806,0.305245
1,1,-0.440557,0,0.755381,0.334088
1,1,-0.440926,0,0.751964,0.372857
1,1,-0.442003,0,0.748554,0.343595
1,1,-0.441215,1,0.756172,0.372821
1,1,-0.441793,0,0.780395,0.401491
1,1,-0.441109,0,0.80667,0.413731
1,1,-0.442155,0,0.829362,0.48306
1,1,-0.442779,0,0.846883,0.446594
1,1,-0.444452,0,0.859348,0.513164
1,1,-0.445838,0,0.867513,0.468737
1,1,-0.447128,0,0.872276,0.491441
1,1,-0.448034,0,0.874472,0.47138
1,1,-0.449515,0,0.874797,0.446362
1,1,-0.449555,0,0.873793,0.402852
1,1,-0.448879,1,0.882825,0.416981
1,1,-0.450222,0,0.907671,0.498778
1,1,-0.451377,0,0.934024,0.558294
1,1,-0.452469,0,0.95645,0.501469
1,1,-0.45342,0,0.973509,0.511296
1,1,-0.455316,1,0.996309,0.536629
1,1,-0.455552,0,1.03091,0.593205
1,1,-0.456569,0,1.06379,0.57109
1,1,-0.457344,0,1.09039,0.60891
1,1,-0.458162,0,1.10998,0.645607
1,1,-0.45839,0,1.12333,0.607996
1,1,-0.458926,0,1.13163,0.64877
1,1,-0.459376,0,1.1361,0.648242
1,1,-0.459422,0,1.13775,0.660075
1,1,-0.460419,0,1.13739,0.636813
1,1,-0.46091,1,1.14618,0.727356
1,1,-0.462811,0,1.16972,0.69889
1,1,-0.462707,0,1.19429,0.711451
1,1,-0.462519,0,1.21479,0.74259
1,1,-0.463743,0,1.22997,0.700947
1,1,-0.462971,0,1.24014,0.655249
1,1,-0.463741,1,1.25639,0.748927
1,1,-0.463811,0,1.28454,0.784857
1,1,-0.464074,0,1.31179,0.7307
1,1,-0.464503,0,1.33373,0.749918
1,1,-0.46527,0,1.34956,0.761603
1,1,-0.465557,0,1.35992,0.760796
1,1,-0.466368,0,1.36586,0.743562
1,1,-0.467068,0,1.36845,0.781276
1,1,-0.4698,0,1.36859,0.783585
1,1,-0.471146,0,1.36699,0.776189
1,1,-0.471064,0,1.3642,0.795754
1,1,-0.470408,0,1.36059,0.75768
1,1,-0.470866,0,1.35643,0.719365
1,1,-0.472064,0,1.35192,0.704397
1,1,-0.472472,0,1.34718,0.733325
1,1,-0.473259,0,1.34228,0.7267
1,1,-0.472781,0,1.33728,0.759758
1,1,-0.474759,0,1.33223,0.712344
1,1,-0.476788,0,1.32713,0.730053
1,1,-0.47639,0,1.32202,0.718374
1,1,-0.47766,0,1.31688,0.674556
1,1,-0.476952,0,1.31174,0.691751
1,1,-0.478135,0,1.30659,0.724594
1,1,-0.479847,0,1.30144,0.69513
1,1,-0.480031,0,1.29629,0.663819
1,1,-0.482225,0,1.29114,0.697677
1,1,-0.482189,0,1.28599,0.651099
1,1,-0.484277,0,1.28084,0.681576
1,1,-0.48552,0,1.2757,0.645187
1,1,-0.485793,0,1.27056,0.646403
1,1,-0.487982,0,1.26542,0.663634
1,1,-0.487953,0,1.26028,0.654614
1,1,-0.489006,0,1.25515,0.614047
1,1,-0.489492,0,1.25003,0.620929
1,1,-0.490407,0,1.24491,0.602145
1,1,-0.490491,0,1.2398,0.598884
1,1,-0.489802,0,1.2347,0.57871
1,1,-0.489448,0,1.2296,0.607026
1,1,-0.489534,0,1.22451,0.566487
1,1,-0.490478,0,1.21943,0.585094
1,1,-0.49001,0,1.21435,0.530593
1,1,-0.489775,0,1.20929,0.613588
1,1,-0.488956,0,1.20423,0.563821
1,1,-0.490103,0,1.19918,0.5508
1,1,-0.490009,0,1.19415,0.545254
1,1,-0.489569,0,1.18912,0.570363
1,1,-0.488655,0,1.1841,0.532129
